ID,Query,Job Title,Description
629,Data Analyst, Data Analyst,"Rally Health is all about putting health in the hands of the individual. It’s our mission, and it drives everything we do, which is to empower people with easy-to-use online and mobile tools that help them take charge of their health and health care, from improving their diet and fitness to selecting health benefits, and choosing the right doctor at the right price for their needs. Our culture is built on a deep and sincere commitment to helping people live healthier lives. To do this, we are committed to innovating at every level. As our president and COO David Ko says, “We are a company that continuously innovates. It cannot end. It has to be in everything we do, which means that some of the things we’re going to do are not going to work – and that’s okay. We’re not trying to build something that is churn and burn. We’re building something that follows consumers over their lifetime.” Responsibilities: Conduct ad-hoc data analyses and queries to support product capabilities Monitor operational dashboards and use data analysis to investigate issues Investigate and answer questions with data Help define and monitor key business and operational metrics Work with our data to ensure accuracy, answer product questions, communicate value to clients and measure and improve our performance to make sure we are effectively delivering initiatives and driving health improvements. In addition to principal responsibilities for data support of the Rewards/Incentives products, the RISC analyst will also occasionally work on investigations and analyses with Survey and Campaigns data. As the RISC Data Analyst, you will be the go-to team member for data and investigations essential to the functioning of these product areas, using a mixture of BI tools, direct querying and data analysis to support operational needs. Qualifications: 1-3 years of experience as a data analyst or equivalent Strong proficiency with SQL, including the ability to work with complex data structures Intermediate level Python or R Solid understanding of data schemas and structures Strong proficiency using Excel to analyze data An inquisitive mind and keen business insight Strong attention to detail Excellent communications skills with and about data Proven ability to manage competing priorities at a time Adaptable, proactive, energetic and willing to learn and deliver on a variety of tasks and responsibilities Proven ability to work in a fast-paced environment focused on continuous product innovation Experience with Hadoop/Hive/Spark and big data environments Experience scripting in Bash or similar Experience querying MongoDB Experience building dashboards and visualizations in Tableau, or ability to quickly get up to speed Why join Rally? On top of an innovative work atmosphere and a chance to help people change their lives, we offer competitive pay, daily catered lunches, and an extensive benefits package for all full-time employees (including medical, dental, vision and 401(k)). In addition, offer the ability to grow, while truly making an impact in the healthcare system. Rally Health is committed to ensuring that its workforce reflects America’s diverse population. Rally Health knows that such diversity will enrich us with the talent, energy, perspective and inspiration it needs to achieve its mission. Rally Health believes in a policy of equal employment and opportunity for all people based on merit and commitment to the principles of diversity. It is our policy to recruit, hire, train, and promote individuals in all job titles, and administer all programs, without regard to race, color, religion, national origin or ancestry, citizenship, sex, age, marital status, pregnancy, childbirth or related medical conditions, personal appearance, sexual orientation, gender identity or expression, family responsibilities, genetic information, disability, matriculation, political affiliation, veteran status, union affiliation, or any other category protected by applicable federal, state or local laws. Individuals with disabilities and veterans are encouraged to apply. Applicants who require an accommodation related to the application and/or review process should notify Talent Acquisition (recruiting@rallyhealth.com). Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
630,Data Analyst, Data Analyst,"At Front, we’re redefining work communications and collaboration with our shared inbox for teams. Front brings all of your communication channels (email, Facebook, Twitter, Twilio SMS, live chat etc.) into one place, so you can triage and assign messages, have internal conversations around them, and even sync work across other apps you use from Salesforce to GitHub, without ever leaving your inbox. Today, over 3,500 companies rely on Front to power their communications, and we’re just getting started. We’re looking for a Data Analyst to join the Analytics team. You will work on a variety of topics across the entire organization, partnering with product, marketing, customer growth and customer success. You will help each team make the best data-driven decisions to support their objectives. If you love technology in general and software in particular, if you’re highly analytical yet want your work to have a direct impact on a company’s trajectory, if you’re interested in seeing a fast-growing startup expand and scale, this job is for you! Responsibilities Partner with each team to design and implement their success metrics; build dashboards and periodic reports to monitor these metrics; identify and understand root causes of changes in the metrics. Dive deep into large datasets to study specific topics, then communicate your learnings and recommendations efficiently. Design experiments, monitor their implementation, interpret the results and recommend a course of action. Encourage other teams to self-serve when your interpretation of the data is not required, either through training or automation of tasks. Requirements 2+ years experience in a highly analytical role. Degree in a quantitative field (Economics, Statistics, Sciences, Engineering, etc.). Ability to write SQL queries, use at least one scripting language, and build simple visualizations using the tools of your choice. Strong written and verbal communication skills to convey the results of your analyses effectively. Bonus Experience with statistical packages (Pandas, R, SPSS, Stata, etc.). Experience with software companies."
631,Data Analyst,Data Analyst,"We're looking for a Data Analyst to join our growing team of execution- addicted operators, account managers and product managers who make Chariot run. Responsibilities Quickly learn your way around our tables, databases and data structures Use SQL to pull, standardize, and analyze data from our database Build recurring reports or models to help Chariot optimize supply, identify product development opportunities, improve customer and driver retention, refine our growth strategy and understand user behavior Identify places where data insight is lacking, or problems you see in the data that other teams haven't noticed yet Help instill a data-driven culture by partnering with teams to develop, track and visualize meaningful performance indicators Be an ambassador for the analytics team's data-driven culture to the rest of the company, putting data at the core of company decision-making and ensuring that everyone at the company knows how to get the data they need to be effective Qualifications Quantitative mindset and 1-2 years experience performing professional data analysis BA/BS in Math, Physics, Economics, Engineering, Urban Planning, or other related field Experience using SQL to pull data directly from internal databases Innate attention to detail and understanding of the common pitfalls of data analysis Passion for transportation and for solving difficult problems Sense of urgency — Proven ability to thrive in fast-paced environment Superior Communication skills — You will need to communicate quickly and effectively with several teams Strong multitasking ability — You will be in charge of a number of dynamic responsibilities at the same time Hunger — Willingness to do whatever it takes to get the job done. Innovative, resourceful and scrappy"
632,Data Analyst," Data analyst, Cash Customer Success","Job Description Square is looking for a Data Analyst to lead Customer Success analytics for the Cash App. Our mission is to make banking and financial services accessible to the underserved and unbanked. We move quickly, make incremental changes, and deploy to production every day. This role will be within our Cash Customer Success Operations team, building the strategy, infrastructure, processes, and tools which maximize customer happiness, team happiness, and operational efficiency. You will need to develop reporting and synthesize insights from the vast amount of data captured by Square. You will collaborate with key support team stakeholders to craft strategies to improve the performance of the team. You will also work with other Square teams to generate and share learnings and drive the execution on your strategic recommendations through project management. The successful candidate will combine a passion for innovative analysis with attention to detail and a tenacity to overcome difficult and complex analytical challenges. Ideally, this person will have worked in a similar role (operations, support, analytics), and will feel comfortable interacting with other stakeholders and senior management on a regular basis. You will: Perform ad hoc analyses of business performance trends and insights that inform executive decisions. For example, peforming deep dive analytics on high-impact topics such as drivers of call volumes by customer segment and the long-term impact of calling Customer Success Design and build data models and pipelines that can scale with Cash’s rapidly growing and changing business needs Model and report on data in Looker to monitor and understand topics such as employee productivity, vendor tool efficiency, etc. Work cross-functionally with other teams to answer questions that bridge many teams, such as the impact of product issues on support volumes Qualifications You have: Bachelor's degree required, with major in analytical or technical field strongly preferred 3 - 5+ years of analytical experience, ideally in product / BI analytics, business operations (Customer Success specifically is a plus), or consulting Expertise with SQL beyond querying: schema and ETL design, query optimization, data pipeline maintenance. Experience with reporting and visualization platforms (e.g. Tableau, Looker) Familiarity with scripting/programming for data mining and modeling (R, Python) and ETL development (Ruby, Python) Statistics basics required; significant experience working with AB tests preferred Creative problem-solving skills and a can-do attitude to overcome any obstacle and get things done Willingness to take on big challenges and own the results from brainstorming solutions to execution Strong communication skills and ability to work collaboratively across functions including product, marketing, analytics, engineering Consistent track record of delivering zero-defect models and answers – ability to catch and correct errors Additional Information At Square, our purpose is to empower – within and outside of our walls. In order to build the best tools for the businesses and customers we support all over the world, we have to start at home with a workforce as diverse and empowered as our sellers. To this end, we take great care to evaluate all employees and job applicants equally, based on merit, competence, and qualifications. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, disability status, or any other characteristic protected by law. We encourage candidates from all backgrounds to apply and always consider qualified applicants with arrest and conviction records, in accordance with the San Francisco Fair Chance Ordinance. Applicants in need of special assistance or accommodation during the interview process or in accessing our website may contact us by sending an email to assistance(at)squareup.com. We will treat your request as confidentially as possible. In your email, please include your name and preferred method of contact, and we will respond as soon as possible."
633,Data Analyst, Fair Lending Data Analyst,"First Republic is an ultra-high-touch bank that provides extraordinary client service. We believe that one-on-one interactions build lasting relationships. We move quickly to serve our clients’ needs so that their financial transactions are handled with ease and efficiency. Client trust and security are paramount in our line of business. Ultimately, our goal is unsurpassed client satisfaction which will lead to personal referrals – our number one source of new business. We recognize that our competitive advantage starts with our people and our culture. At First Republic, we work hard and move quickly as a very coordinated team. If you are looking for an opportunity to grow and contribute in a fun, fast-paced environment, First Republic is the place for you. We have exceptional people focused on providing extraordinary service. The Fair Lending Associate supports the Fair and Responsible Banking Department on critical tasks related to Fair Lending regulations, Home Mortgage Disclosure Act (HMDA), Unfair, Deceptive, Abusive Acts or Practices (UDAAP), and other applicable laws and regulations. This position offers great learning opportunities for an individual interested in establishing a career in the Fair and Responsible Banking. Responsibilities Responsible for production of metrics and reports for ongoing monitoring of the Bank’s lending performance including data analysis related to residential and consumer mortgage loans. Identifies, analyzes, and interprets trends or patterns in HMDA loan data to ensure data consistency and integrity and reports results to the Fair Lending Manager. Performs detailed fair lending monitoring and testing of residential and consumer mortgage loans to assess the Bank’s compliance with policies and procedures, and with applicable laws and regulations. Analyzes, designs and produces monthly summary and detailed performance reporting. Utilizes advanced Excel and PowerPoint skills for monitoring, reporting and data analysis. Works with data providers to ensure quality data and timely monthly processes and extracts, transforms, and imports data into database. Participates in any additional special projects or other assignments, as needed, to support the Fair and Responsible Banking Department. Responsibilities include the following: 1) adhering to and complying with the applicable, federal and state laws, regulations and guidance, including those related to Anti-money laundering (i.e. Bank Secrecy Act, US PATRIOT Act, etc.) 2) adhering to Bank policies and procedures, 3) completing required training, 4) identifying and reporting suspicious activity to the AML Officer, and 5) knowing and verifying the identity of any customer(s) that enters into a relationship with the Bank. Qualifications Qualifications Minimum of three years experience in banking or other financial services with strong knowledge of mortgage and consumer lending. Must have solid knowledge and/or experience with financial data and the ability to navigate across multiple systems to leverage and integrate related information. Experience using Fair Lending Wiz, Centrax or equivalent fair lending analysis software strongly preferred, but not required. Strong Microsoft Outlook, Word, Excel and PowerPoint skills. Highly organized and proactive; ability to work independently as well as collaborate effectively with other groups and teams in a fast paced environment. Must be able to manage and thrive while addressing multiple priorities and initiatives. Ability to create and deliver effective presentations; and must provide reliable information reporting and analysis on a consistent and timely basis. Strong analytical and problem-solving skills along with strong attention to detail are required. Strong written and verbal communication skills. Provides extraordinary service and ability to work under pressure and furthers the First Republic Bank culture and values. Physical Requirements The ability to learn and comprehend basic instructions; understand the meanings of words and respond effectively; and perform basic arithmetic accurately and quickly. Vision must be sufficient to read data reports, manuals and computer screens. Hearing must be sufficient to understand a conversation at a normal volume, including telephone calls and in person. Speech must be coherent to clearly convey or exchange information, including the giving and receiving of assignments and/or directions. Position involves sitting as well as walking or standing for brief periods of time. Must be able to travel as position requires. May be required to lift 25-50lbs."
634,Data Analyst,Market Data Analyst,"BlackRock helps investors build better financial futures. As a fiduciary to our clients, we provide the investment and technology solutions they need when planning for their most important goals. As of June 30, 2018, the firm managed approximately $6.3 trillion in assets on behalf of investors worldwide. For additional information on BlackRock, please visit www.blackrock.com | Twitter: @blackrock | Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock. Job Description: Technology & Operations BlackRock helps investors build better financial futures. As a fiduciary to our clients, we provide the investment and technology solutions they need when planning for their most important goals. As of March 31, 2018, the firm managed approximately $6.317 trillion in assets on behalf of investors worldwide. For additional information on BlackRock, please visit www.blackrock.com | Twitter: @blackrock | Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock. Team Overview The Index and Data Solutions team is responsible for the index and data strategy for the firm and the management of the commercial relationships with each provider. Role Responsibility BlackRock is seeking a team-oriented individual who can immediately add value to the IDS team and its internal clients, including various investor teams. This full-time Analyst position will be responsible for the strategic sourcing of index and market data products and services, used as input to drive investment decisions, at the most favorable licensing and commercial terms. Key roles and responsibilities will include: Partnering with IDS colleagues, internal stakeholders, and legal, negotiate index and market data agreements to attain beneficial commercial terms and mitigate business risk Work with manager to develop and manage strategic sourcing plans to achieve efficiencies, while maintaining the highest possible levels of service Communicate commercial obligations stemming from provider contracts to internal stakeholders and COO team members In collaboration with IDS colleagues, manage a pipeline of new data requests, renegotiations, renewals, and terminations; proactively communicate status updates to stakeholders Conduct ad hoc agreement and usage rights assessments Identify potential new data sources that could be additive to the investment process Working closely with stakeholders, conduct quarterly business reviews to identify savings opportunities Serve as single point of contact for designated data vendors, managing day-to-day communication and strategic business reviews. Experience Basic knowledge of index and market data products and services Organized, detail orientated, proactive and able to adapt quickly to a rapidly changing environment Strong interpersonal skills with the ability to elicit pertinent information from stakeholders at all levels Analytical skills to identify and evaluate potential strategic opportunities in the marketplace Excellent verbal and written communication skills to clearly convey perspectives and analysis to stakeholders Ability to work autonomously and build strong relationships with internal clients and data providers Commercial contract knowledge preferred, but not required BlackRock is proud to be an Equal Opportunity and Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, national origin, religion, sex, sexual orientation, gender identity, disability, protected veteran status, and other statuses protected by law. We recruit, hire, train, promote, pay, and administer all personnel actions without regard to race, color, religion, sex (including pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), sex stereotyping (including assumptions about a person’s appearance or behavior, gender roles, gender expression, or gender identity), gender, gender identity, gender expression, national origin, age, mental or physical disability, ancestry, medical condition, marital status, military or veteran status, citizenship status, sexual orientation, genetic information, or any other status protected by applicable law. We interpret these protected statuses broadly to include both the actual status and also any perceptions and assumptions made regarding these statuses. BlackRock will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the law, including any applicable fair chance law."
635,Data Analyst,Business Data Analyst,"The Financial Analysis team combines the functions of financial planning and data analysis. We take an end-to-end view of the business financially and operationally. The team is responsible for reporting cadence & dashboard development, budgeting & forecasting, long-term financial planning, risk management & pricing, company-wide business intelligence, and decision support for sales & operational business units. We use complex modeling to build connective tissue between raw data and financial performance. The Business Data Analyst will work in the business intelligence & consolidated data analysis segment of the team. This group is responsible for building out reports in the company’s BI tool, creating models related to the company’s sales & operations, and working closely with the executive team to forecast & monitor performance. The Analyst will support the Senior Director in the group as they work with the Accounting, Business Development & Marketing, and Operations teams to enhance the company’s end-to-end data and reporting. Well-qualified candidates will have experience organizing data in SQL & Excel and building dashboards in business intelligence tools (e.g., Tableau). This position will provide other ad hoc analyses and data as needed. This role provides opportunities to get involved with complex projects that touch a variety of different teams throughout the company, and will challenge you to use your analytical skills to solve problems creatively. The position reports to an Analytics Manager. Please note: This role is open to US candidates only. KEY RESPONSIBILITIES: In-depth exploration of causes or trends to identify problems, opportunities and specific actions required Create and overhaul dashboards and underlying data structures to support the needs of various teams within the organization, including Business Development, Finance and Accounting, Operations, and Marketing Uncover new opportunities to optimize and drive the business through financial modeling, KPI definition, and business intelligence reporting Build and use financial models that simulate and forecast business elements; quantify uncertainty and statistical variance in projections/scenarios Support sales, finance and operational departments with ad hoc analysis and reporting Improve processes for current reporting, automation, frequency, efficiency, etc. Ensure integrity of financial models, reporting and databases KEY QUALIFICATIONS: 1-3 years of work experience as an analyst, or similar position Bachelor’s Degree in Business, Economics, Mathematics, Statistics, or a related field Advanced degree (i.e.: an MBA or Master's in an analytics-oriented field) is a plus Strong SQL and Python skills, as well as hands-on experience with reporting tools (Tableau, Adaptive Planning) are preferred OUR IDEAL CANDIDATE IS/HAS: Ability to draw conclusions from raw data then summarize results quickly and efficiently Experience working with large data volumes required Ability to meet deadlines in a fast-paced environment Organized and detail oriented Strong writing and presentation skills SOME OF THE BENEFITS OF WORKING @ SQUARETRADE INCLUDE: Not feeling stuck! This team has exposure to many different parts of the business, making transitioning easy...we work on developing careers based on what people enjoy! Competitive salaries, benefits (medical, dental, vision), unlimited PTO, full 401k matching Respect for your work-life balance Free lunch and breakfast and unlimited snacks and drinks A paid volunteer day to give back to the community Discounted Gym memberships Company activities (from happy hours, winery trips, and picnics in the park to running a 5k) Who We Are: SquareTrade is the top-rated protection plan trusted by millions of happy customers and offered by top retailers including Amazon, Costco, Staples, Sam's Club and Target. We have more than 200,000 fans on Facebook, consistently win industry awards and have received tens of thousands of 5-star reviews. SquareTrade is growing year on year, and attracted the largest insurer-tech acquisitions in 2017, with a $1.4 billion purchase price by Allstate. The Team: http://www.squaretrade.com/leadership SquareTrade is an Equal Opportunity Employer and complies with the San Francisco FCO"
636,Data Analyst, Medical Data Research Analyst,"The Medical Data Research Analyst is responsible for 1) providing statistical programming expertise (in R and/or Python) to access, analyze and report data descriptives and analyses, 2) assisting with the design and implementation of medical analytics research on the impact of medical costs on the California workers’ compensation system, and 3) development and maintenance of data products and reports.While primarily responsible for analyzing medical transaction data, the Analyst will also occasionally work on other data sets, such as Policy and Unit Statistical Report data. Essential Duties and Responsibilities: Assist with the design and implementation of medical analytics research on the impact of medical costs on the California workers’ compensation system. Independently develop well-documented and reproducible scripts in R and/or Python for pulling and wrangling data of medical transactions for the Analyst’s own work and for the use of research staff in studies or to address ad-hoc requests. Assure quality of medical transaction data is appropriate to each study. Communicate clearly to research staff the rules employed to prepare the working data sets for study. Develop data visualization for analysis. Assist with statistical analyses (e.g., hypothesis testing, regression analysis, predictive modeling) on the medical transaction data. Prepare tables and figures to present analysis results in reports and presentations. Perform peer review of other analysts’ work. Develop and maintain automation of routine analysis data and reporting tasks, including quarterly medical trend analysis. Communicate results via written and oral presentations. Interact and communicate with representatives of other units of the WCIRB on various data-related and operational projects and issues. Education, Experience, and Skill Qualifications To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skills and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Bachelor’s Degree or above in a quantitative field such as statistics, economics, data science, computer science or other related field. A minimum of three years of R and/or Python programming experience in a Data Analyst or equivalent role. Experience in using R Markdown or Jupyter Notebook is a plus. Demonstrated knowledge of the U.S. healthcare system or property/casualty insurance obtaining through work or internship experience. Proficient in building functions and producing graphs in R and/or Python. Track record of completed analytical projects in R and/or Python. Experience with statistical modeling (e.g., regression analysis), text analytics, geospatial data or predictive modelling. Experience working with relational databases (using SQL), large data sets and multiple data sources. Ability to communicate both effectively and professionally, both verbally and in writing. Strong listening and interpersonal skills. Proficient in Microsoft office suite. To learn more, please visit our careers page: https://wcirb.com/about/careers!"
637,Data Analyst,Senior Data Analyst,"Credit Sesame is the nation’s leading financial & credit wellness brand, driven to help people achieve their financial goals. Since 2010 we’ve led millions of consumers to personal financial growth at no cost to the consumer. Our truly free service gives members a customized financial dashboard complete with their credit score, credit report card, and debt analysis. As part of our commitment to improving our member’s financial lives we also give free identity theft protection and personalized recommendations to assist in saving money, accessing credit, and improving creditworthiness. We are looking for a senior data analyst who can help drive business intelligence efforts and support the growth of the analytics team. This role provides an opportunity to solve the company’s most interesting problems and develop new business strategies What will you do? Regularly mine data from large SQL databases Build models that lead to better insights and business understanding Design and maintain reports and dashboards to track and communicate Credit Sesame’s key performance indicators Assure quality and data integrity for revenue and business development Interact with data source owners and participate in developing project plans. Provide original insights beyond the scope of supporting reactive requests Mentor and guide junior team members Qualifications Five plus years of relevant experience Mastery of SQL Excellent programming logic with comprehension of at least one scripting language Exposure to Statistics, Econometrics, Data Science, and Machine Learning concepts and tools Adaptable in a startup environment with the ability to move quickly Past experience in financial services/technology and/or a passion for FinTech eCommerce background preferred Engineering/technical background analyzing large data sets. Advanced skill level utilizing Python and R, to analyze and solve business problems. Experience as an analyst in the following areas; marketing, email and customer insights. Extensive A/B testing knowledge and application, to support the product team. Quantitative degree preferred. Masters’ degree a plus. Why Credit Sesame? Work with purpose - join us as we empower consumers to achieve their financial goals Fun and casual work environment Catered meals twice weekly Comprehensive medical, dental, vision insurance Equity in a startup backed by top-tier VCs Gym in building and monthly fitness reimbursement Open paid time off Stocked kitchen with tasty snacks and drinks One block from Montgomery Street Bart Company outings throughout the year Growth opportunity in a fast-growing company The best co-workers in Silicon Valley Open office policy between Mountain View and San Francisco offices for all positions. (Subject to occasional inter-office meetings)"
638,Data Analyst,Data Analyst - VOD,"Data is central to Twitch’s decision-making process. The Data Analysts at Twitch are a critical component our data-driven decision-making. As an analyst, you will be working closely on the ground floor with your team to crafting the way product performance is measured, defining what questions should be asked, and defining analytics methods and tools to support the growing business. For this role, we are looking for a data analyst to join the VOD (Video-on- Demand) team within the Consumer Experience organization. The Consumer Experience organization’s mission is to enable Twitch creators to make a living entertaining and educating their fans. In a typical week or month, you will be responsible for data instrumentation, dashboard/report building, metrics reviews, and ad hoc analysis. Responsibilities Evangelize data knowledge and insights: lead communications with your team leads and other teams, collaborate with both technical and non-technical colleagues to complete data projects and ensure all parties can use the insights to further improve. Maintain a customer-centric focus: strive to be a domain and product authority through data, develop trust amongst your peers and leaders, and ensure that your team has access to data to make decisions. Able to prioritize and execute in ambiguous scenarios work with stakeholders and mentors to distill the problem, adapt your tools to answer complicated questions, and identify the trade-offs between speed and quality of different approaches. Build analytical frameworks to measure team success: partner with cross-functional teams to define success metrics, craft approaches to track the data and identify errors, quantify and evaluate the data, then develop a common language for all colleagues to understand these critical metrics. Operationalize data processes - provide the team with ad-hoc analysis, automated dashboards, and self-service reporting tools so that everyone gets a good sense of the state of the business Requirements At minimum 2+ years of industry experience in a data role of a relevant field Exceptional SQL skills. Your ability to tap into our data pipeline will be the key to your success Data Fluency - You can use data to help someone understand their business performance Analytical Toolkit - You can use different methods to analyze results, including time series analysis, experimental analysis, and data visualization Bonus Points Technical background and programming experience Statistics knowledge and hypothesis/significance testing experience A/B testing experience Passion about online communities, games, and Twitch Perks Medical, Dental, Vision & Disability Insurance 401(k) Maternity & Parental Leave Flexible PTO Commuter Benefits Amazon Employee Discount Monthly Contribution & Discounts for Wellness Related Activities & Programs (e.g., gym memberships, off-site massages, etc.) Breakfast, Lunch & Dinner Served Daily Free Snacks & Beverages Twitch is the world’s leading video platform and community for gamers, with more than 100 million visitors per month. We connect gamers from around the world by allowing them to broadcast, watch, and chat with each other. Twitch’s live and on-demand video platform forms the backbone of a distribution network for video game broadcasters including pro players, tournaments, leagues, developers and gaming media organizations. Twitch is leading a revolution in gaming culture, turning gameplay into an immersive video experience. Learn more at: http://twitch.tv _We are an equal opportunity employer and value diversity at Twitch. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records_ _._"
639,Data Analyst, Marketing Data Analyst,"The Oakland Athletics are currently seeking a Marketing Data Analyst. The Marketing Data Analyst will be responsible for analyzing marketing data and providing analytic insights in order to increase revenue generation. This will be a project-centric job whose responsibilities will include analyzing our paid digital media, organic social media, and e-mail data, providing insights related to our audience segmentation, as well as assisting in the design and development of our digital marketing campaigns. This position will report to the Manager of Business Analytics. RESPONSIBILITIES Design and develop paid digital marketing campaigns across a variety of platforms (Facebook, Twitter, Instagram, etc.), analyzing for efficacy, and providing recommendations to maximize revenue Analyze organic social media data, help to define best engagement practices by type of post per platform Define a value to organic social media posts, defined by ticket sales and potential sponsorship opportunities Monitor e-mail performance and use data to improve e-mail open and click rates leading to increased sales Assist in development of trigger e-mails to best prospect our database Develop an audience segmentation strategy Measure, track, and develop ROI across a variety of advertising platforms Work with sales and strategy team to integrate automated marketing tools into sales process REQUIREMENTS Bachelor’s degree in Marketing, Engineering, or Business (MBA preferred) 3 years experience analyzing marketing data, preferably in an entertainment field Experience with a BI/Visual Analytics Tool (Tableau, Microstrategy, Qlik) Experience with a CRM system (Salesforce/Dynamics) Experience with a SQL/database toolset (SQL Server, MySQL, Oracle) Experience with a data science toolkit (Python, R, etc.) preferred We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
640,Data Analyst,"Analyst, Sustainability","We believe that clothes — and how you make them — can make a difference. Since 1853, we’ve been obsessed with innovation to meet people’s needs. We invented the first blue jean. And we reinvented khaki pants. We pioneered labor and environmental guidelines for our manufacturing partners. And we work to build sustainability into everything we do. As the company executes toward our 2020 and 2025 corporate sustainability targets, there is an increasing need for measurement, tracking, and reporting. If you’re a proactive, results- driven person who loves to dive into the weeds and strives to understand the story behind our data, you will thrive in this role. A company doesn’t last 160 years by standing still. It endures by reinventing itself, striving to delight its consumers, winning in the marketplace, and by remaining true to its values. We employ more than 17,000 people around the world – supporting great brands, including Levi’s®, Dockers®, and Denizen®. Our employees are committed to innovation, creativity, and collaboration. We are looking for a Sustainability Analyst who will bring clarity, organization and technical environmental knowledge to our team. This very exciting position will play a key role in LS&Co.’s sustainability initiatives, including our aggressive targets for reducing carbon emissions by 2025. The quantitative complexity of this role will be high, but this person needs to also have strong project management skills. The Analyst will be expected to solve problems independently often while consulting colleagues from other functions. The position is accountable for delivering timely, accurate, credible data for internal and external consumption. Key Responsibilities: Lead data collection and analysis of multiple environmental sustainability programs – including Water<Less® production data, Better Cotton procurement, and other initiatives. (40% of time) Guide LS&Co.’s annual greenhouse gas reporting process from start to finish, including data gathering, GHG inventory development, data QA/QC, third-party verification, internal reporting and completing CDP disclosure. (30% of time) Manage the development of supply chain tracking solutions to support seasonal tracking and development of analytics to support the business. Track, measure, analyze, and report seasonal sustainable product status. (10% of time) Support integration of key sustainability KPIs and metrics into multiple functional areas. Support the Sustainability Global Head of Reporting on integrating databases for ease of data management overall. (10% of time) Collaborate with cross-functional teams to improve and adjust the marketing claims process for validation and verification on measurement of material impacts, energy, chemistry, and water impacts. (10% of time) Serve as subject matter expert on international standards for environmental product claims and substantiation requirements Required Education, Experience and Competencies: Bachelor’s Degree, Master’s degree in an environmental or related field highly preferred 2+ years’ experience in environmental sustainability analytics Technical background in sustainability or environmental science, including knowledge of the principles of carbon accounting and water impact measurement. Excellent Excel and data analysis skills including demonstrated ability to comfortably perform more advanced Excel functions and data visualization techniques. PowerPoint proficiency required. Experience with Power BI or Tableau is a plus. Experience compiling raw energy data from multiple sources and preparing a greenhouse gas inventory. Excellent written and verbal communication skills; strong interpersonal skills. Ability to work with a variety of people and across different cultures and time zones Manages and prioritizes multiple tasks Must be self-motivated, proactive, and flexible with careful attention to detail _The Company's policy is to provide equal opportunity to all persons without regard to race, color, creed, religion, national origin, citizenship, sex, age, sexual orientation, gender identity or gender expression, marital status, Vietnam era/disabled veteran status, physical or mental disability, or other protected classes prohibited by applicable law. Company policy prohibits harassment of applicants or employees on the basis of_ _any protected classes. The Company has established a continuing Affirmative Action Program to assure equal employment opportunity in all its policy decisions affecting recruitment, selection, assignment, promotion, training, and all other terms and conditions of employment._ LOCATION 1155 Battery St. San Francisco, CA, 94111 FULL TIME/PART TIME Full time"
